a|b|paa|pbb|pab|acore|bcore|sbm_pmat|na|N|taa|tbb
27|51|0.9549085957992111|0.044991290070680576|0.00010011413010832349|(0.055215730411393854, 0.020100502512562814)|(1.1695194293358966, 0.47738693467336685)|(0.0012176733836452454, 5.254957395432917e-07, 0.0038924256203715733)|0.8672122001115864|9345|0.9999475819556124|0.9988886419204267
27|52|0.5098706384617854|0.48970136637455997|0.00042799516365465073|(0.5997607496078482, 0.24623115577889448)|(0.624462799321414, 0.2562814070351759)|(0.0012120170683501627, 4.4238916337661844e-07, 0.0008805730391535324)|0.4545720413335933|16899|0.9995804665212285|0.9995631947932819
27|61|0.23363072587020461|0.7656425691965492|0.0007267049332462597|(0.9377196727337311, 0.38190954773869346)|(0.28615151598357463, 0.11557788944723618)|(0.0012017937822294909, 4.693272983423956e-07, 0.00024836051083486864)|0.19668051542695658|40213|0.9984471723848494|0.9995256531883798
27|62|0.6610540915395284|0.33866851595006936|0.00027739251040221914|(0.41478625068460667, 0.1708542713567839)|(0.809623508825073, 0.3316582914572864)|(0.0012152846303593817, 3.2768842506339994e-07, 0.0010285812735275118)|0.5438852277366303|14701|0.9997902332606141|0.9995906336990338
27|63|0.5762642198285762|0.42345773038842344|0.00027804978300027805|(0.5186294297189509, 0.21105527638190955)|(0.7057821912893524, 0.2864321608040201)|(0.0012137924487738106, 3.0007609929878215e-07, 0.0009368373496521548)|0.4964335143191739|16325|0.9997588061955348|0.9996717989697341
27|64|0.3061114324272219|0.6921727395411605|0.0017158280316175052|(0.8477363596993399, 0.34673366834170855)|(0.3749111136028494, 0.15577889447236182)|(0.0012085589845871813, 1.3321056939954851e-06, 0.0004227505557302129)|0.27742741551642075|29013|0.9972052127492542|0.9987620835941304
27|65|0.9126540610885707|0.08730766286457935|3.8276046849881346e-05|(0.10695161731600925, 0.04522613065326633)|(1.1177691397497165, 0.457286432160804)|(0.001217871980172039, 1.0003926541167409e-07, 0.0017887313064443339)|0.7609334203655352|10641|0.9999790308037493|0.9997808459346921
27|66|0.8293412652855329|0.170623945450434|3.478926403311938e-05|(0.20897083304008915, 0.08542713567839195)|(1.0157370379718818, 0.4170854271356784)|(0.001217891826642583, 5.8628855745019586e-08, 0.0013204398953501912)|0.6676689576174112|11941|0.9999790264057552|0.9998980632008155
27|67|0.5501782808875965|0.44829854259701596|0.0015231765153875445|(0.5490517232887865, 0.22613065326633167)|(0.6738281066531708, 0.2763819095477387)|(0.0012072519280734194, 2.205775307962996e-06, 0.0017142268651516343)|0.5656921023899066|14407|0.9986176562990888|0.9983040394696269
27|68|0.2692275068846378|0.7306876721159447|8.482099941756247e-05|(0.8949081864702064, 0.36683417085427134)|(0.3297379198389441, 0.135678391959799)|(0.001215081558307709, 7.024048177553103e-08, 0.00044416161930965596)|0.26438736746612235|30030|0.9998424981887293|0.9999419614701547
27|71|0.11667954520366486|0.882454526499123|0.0008659282972121034|(1.0807816684196234, 0.44221105527638194)|(0.14291107720460192, 0.06030150753768844)|(0.001191194223485617, 7.964413682043251e-07, 0.00029252674987081864)|0.15388677128194975|53036|0.9963030068179676|0.9995096043910551
27|72|0.2808522935022351|0.7190297583241924|0.00011794817357253223|(0.8806333867633188, 0.36180904522613067)|(0.343972479973863, 0.1407035175879397)|(0.0012142902092149898, 1.0696830587929364e-07, 0.0005472172039563028)|0.2921130113387208|27796|0.9997900615119769|0.9999179877473695
27|73|0.12341984859612745|0.8763517739478417|0.0002283774560308517|(1.0733087236352707, 0.4371859296482412)|(0.1511755493849791, 0.06030150753768844)|(0.0012096007663797677, 2.481388262742518e-07, 0.0004223030702037991)|0.18318961283859436|44213|0.9990756496712254|0.9998697168710731
27|74|0.13193942365491318|0.8674262255574116|0.0006343507876753121|(1.0623803217949346, 0.4321608040201005)|(0.1616022305649953, 0.06532663316582915)|(0.0012022206577956766, 9.076799082420436e-07, 0.0007797466667473456)|0.24249200447229516|34101|0.9976018180104514|0.9996344825054388
27|75|0.12602068518003523|0.8736270575927324|0.0003522572272323971|(1.069970258674854, 0.4371859296482412)|(0.15436817837189437, 0.06532663316582915)|(0.0012039575921303617, 3.762973171843161e-07, 0.0004174638829467069)|0.18515356667791696|43784|0.9986043339104884|0.9997984344570991
27|76|0.6404417395510056|0.3572340225437642|0.002324237905230207|(0.43752054007998176, 0.18090452261306533)|(0.784378855419752, 0.32160804020100503)|(0.0012010704568791897, 2.4687077028674824e-06, 0.0008598171457692405)|0.5193517848192906|15484|0.998188728235947|0.9967574456919012
27|77|0.6840088959035799|0.31587631824377643|0.00011478585264366167|(0.3868812676419448, 0.15577889447236182)|(0.837736588580919, 0.3417085427135678)|(0.0012171882649794751, 1.8972558186701546e-07, 0.0019404227204065482)|0.6274641727780395|12685|0.9999161003439887|0.9998183387074798
27|78|0.23190686886012787|0.7678494854202401|0.0002436457196319975|(0.940425144874767, 0.38190954773869346)|(0.2840280981364605, 0.11557788944723618)|(0.0012121052822866136, 1.8895067828002883e-07, 0.00035346974719561037)|0.22740794928066324|35034|0.9994749663978495|0.9998413705583756
27|79|0.5455096879041396|0.45433008686496446|0.00016022523089600238|(0.5564410085157123, 0.22613065326633167)|(0.6681138270548153, 0.271356783919598)|(0.0012170095370499807, 1.8437372374697608e-07, 0.0010788868837733787)|0.5030204962243797|16240|0.9998531632824299|0.9998236997859212
27|81|0.620414859955467|0.37944190528275845|0.00014323476177454847|(0.4647220868267348, 0.19095477386934673)|(0.7598518355429802, 0.31155778894472363)|(0.0012170744152903332, 1.2454446587854702e-07, 0.0005850795870872092)|0.43487992539053394|17850|0.9998845786596435|0.9998112916230636
27|82|0.5446615372303331|0.45438955515668406|0.0009489076129828854|(0.5565185588534276, 0.22613065326633167)|(0.6670769672510248, 0.271356783919598)|(0.0012092813389824168, 7.588674322322469e-07, 0.0005236677533974831)|0.39178289363132246|19850|0.9991296597284118|0.9989569326279015
27|84|0.9696057901478032|0.030312887551588834|8.13223006078842e-05|(0.03712626385824797, 0.01507537688442211)|(1.1875248652358426, 0.4824120603015075)|(0.0012171487613957122, 5.140207512747393e-07, 0.003863885498379034)|0.8768333960135389|9153|0.9999580660041095|0.9986604152712658
27|85|0.6617569481078379|0.3380903462253936|0.00015270566676847046|(0.4140810435035032, 0.1708542713567839)|(0.8104839135305277, 0.3316582914572864)|(0.0012171116672954059, 2.133924148385791e-07, 0.0014362569424393227)|0.582474548747736|13800|0.9998846343433072|0.9997742153985097
27|87|0.5573985261434086|0.44254298748391624|5.848637267516669e-05|(0.5420023472408702, 0.22110552763819097)|(0.6826792545922976, 0.2763819095477387)|(0.0012166776137523482, 5.6592658786719946e-08, 0.000759467432120227)|0.451054362545947|16590|0.9999475390571719|0.999933924488906
27|89|0.646928693575093|0.352935588067642|0.00013571835726500366|(0.43225726445396073, 0.17587939698492464)|(0.7923276078636401, 0.32160804020100503)|(0.0012159612418890958, 2.2415749843818263e-07, 0.002049541609635344)|0.6207401490947817|12595|0.9998951166303071|0.9998077662437524
27|91|0.9630856219709208|0.036066235864297254|0.0008481421647819063|(0.04420557836138825, 0.020100502512562814)|(1.1795341765975655, 0.4824120603015075)|(0.0012152261527920364, 6.810928621468047e-06, 0.007384437277763996)|0.9129711209006364|8880|0.9995598683796869|0.9883785279468733
27|92|0.9866765971532605|0.013302714333002317|2.0688513737173122e-05|(0.016458068059593146, 0.005025125628140704)|(1.2084277674354094, 0.49246231155778897)|(0.001217974133500354, 3.0212393123659327e-07, 0.009218505827873435)|0.9422105475853708|8597|0.9999895161713057|0.9992229992229993
27|93|0.9997484593132939|0.00025154068670607473|0.0|(0.0003557322506283731, 0.0)|(1.2244414507870738, 0.49748743718592964)|(0.0012183005323187078, 0.0, 0.15384615384615385)|0.9969000534473543|8200|1.0|1.0
27|94|0.9913531490334649|0.008605279567657451|4.157139887757223e-05|(0.010583172663257291, 0.005025125628140704)|(1.2141572632616622, 0.49748743718592964)|(0.0012180252101645116, 7.846829880728186e-07, 0.010017421602787456)|0.9534812391371026|8508|0.9999790334416606|0.9975903614457833
27|95|0.5582427621099972|0.43365267497423404|0.008104562915768762|(0.5311165997992623, 0.22613065326633167)|(0.6837058814693129, 0.2864321608040201)|(0.0011807150453912046, 1.2038249205745196e-05, 0.00180993807388802)|0.5802638128422101|13973|0.9927933181979129|0.99074197950392
27|96|0.9069608216051731|0.08535564853556485|0.007683529859262077|(0.10453900874057272, 0.05025125628140704)|(1.1107968004726323, 0.4623115577889447)|(0.0011966837346168624, 3.6114043142336526e-05, 0.005721731104136016)|0.873957454783994|9300|0.9957820004176237|0.9569296375266525
27|97|0.7680636536417228|0.21843893953548305|0.013497406822794189|(0.2675486727290759, 0.12060301507537688)|(0.9406823356547247, 0.3969849246231156)|(0.0011739077378825462, 3.093727007018478e-05, 0.003004756830050227)|0.7613682749612213|10754|0.9912898867061636|0.9700307560260353
27|98|0.29899992471202347|0.6987477099907144|0.002252365297262027|(0.855787694745292, 0.35175879396984927)|(0.3662013472204654, 0.15075376884422112)|(0.001193765377021651, 3.535249450352414e-06, 0.0017249709383936693)|0.44568697729988055|18424|0.9962476351739781|0.998390877756014
28|29|0.05389408099688474|0.9222741433021807|0.02383177570093458|(1.1295559209248227, 0.48743718592964824)|(0.06601071571102873, 0.05025125628140704)|(0.005266121790481409, 0.0001726700546111369, 0.0019882337929228145)|0.13412860052371253|2549|0.8189349112426035|0.9872446852855357
28|31|0.00956738768718802|0.989212423738214|0.0012201885745978924|(1.2115351200040245, 0.49748743718592964)|(0.011799080067682308, 0.005025125628140704)|(0.007250031521876182, 1.6732646534250587e-05, 0.0009852290220391515)|0.04485308425763767|8519|0.9400544959128067|0.9993836326450565
28|32|0.0032236725643104043|0.9955558040081617|0.0012205234275279276|(1.2193037375947238, 0.49748743718592964)|(0.005020412527783922, 0.005025125628140704)|(0.006111346615797654, 2.4687160904884325e-05, 0.000862001194978541)|0.02718480952942564|14926|0.8408262454434994|0.9993873895781406
28|33|0.014249824966022817|0.9815081751163461|0.00424199991763107|(1.2021022670210244, 0.49748743718592964)|(0.017551451805522252, 0.010050251256281407)|(0.006864670753724976, 5.729689918082123e-05, 0.0014917956870879674)|0.06510379889846067|5837|0.8704402515723271|0.9978436996252643
28|34|0.005919799584756087|0.9929991935345494|0.0010810068806945898|(1.216170676714571, 0.49748743718592964)|(0.0073826427916125065, 0.005025125628140704)|(0.006634232640424591, 1.6945824468156643e-05, 0.0008737316521599573)|0.03568663879857563|10886|0.9163346613545817|0.9994559820387721
28|36|0.01610644257703081|0.9831465919701213|0.0007469654528478057|(1.2041037630994138, 0.49246231155778897)|(0.019805341736857277, 0.010050251256281407)|(0.008064893169386134, 1.1315273214343806e-05, 0.0018087689952309275)|0.07796380855741586|4997|0.9773371104815864|0.9996202591731144
28|37|0.06828498125123347|0.9255970001973555|0.0061180185514110915|(1.1336223806542642, 0.46733668341708545)|(0.08363172291786264, 0.04020100502512563)|(0.007714604236343367, 5.867878099564641e-05, 0.0030264312632285375)|0.18337311058074782|1954|0.9571230982019364|0.9967059823610668
28|39|0.24504249291784702|0.7507082152974505|0.00424929178470255|(0.9194318209702319, 0.38190954773869346)|(0.30011888502286715, 0.12562814070351758)|(0.008609963668939432, 4.7582794061667303e-05, 0.01077827262928843)|0.4324577861163227|875|0.991404011461318|0.9971777986829727
28|41|0.020577358940713348|0.9776929500178934|0.001729691041393296|(1.1974273973238574, 0.49246231155778897)|(0.025355246760186037, 0.010050251256281407)|(0.007692307692307693, 1.9707781175671085e-05, 0.0013629266005158367)|0.07421120412105602|4772|0.9596662030598052|0.9991162039435589
28|42|0.0013319394432183373|0.9979982189181864|0.0006698416385952685|(1.2222970937753648, 0.49748743718592964)|(0.002495972355757079, 0.0)|(0.005293936595875654, 1.4204291206689843e-05, 0.0004529058490265492)|0.01288177271076089|30086|0.7990708478513356|0.9996645199823921
28|43|0.08684738955823293|0.911144578313253|0.002008032128514056|(1.1159197267841843, 0.457286432160804)|(0.10636629235457452, 0.04522613065326633)|(0.00867102724105957, 2.659318084360218e-05, 0.006431004884374784)|0.2562534741523068|1362|0.9885714285714285|0.9988992845349477
28|44|0.09453551912568306|0.9038251366120219|0.001639344262295082|(1.1069567054250535, 0.45226130653266333)|(0.11579749589777397, 0.05025125628140704)|(0.008430593796447455, 2.3649234553108297e-05, 0.008475835669227182)|0.28848560700876097|1237|0.991404011461318|0.9990939293264874
28|45|0.03424047501237011|0.9655616031667491|0.0001979218208807521|(1.1825668930251083, 0.4824120603015075)|(0.04205562197589255, 0.01507537688442211)|(0.008732742737437217, 3.066233714466184e-06, 0.003649075407991838)|0.14219617520049352|2532|0.9971181556195965|0.9998975199836032
28|46|0.04918032786885246|0.9508196721311475|0.0|(1.1645148737586757, 0.47738693467336685)|(0.06023811432775886, 0.02512562814070352)|(0.00876970005083884, 0.0, 0.003643333491739137)|0.16255289139633286|2248|1.0|1.0
28|47|0.006562428669253595|0.9922962793882675|0.0011412919424788862|(1.2153098113419858, 0.49748743718592964)|(0.008082357652507453, 0.005025125628140704)|(0.006593280587088636, 1.5250365246247648e-05, 0.0007076355362420369)|0.03327078521939954|10871|0.92|0.9994252543249612
28|51|0.13302575932333718|0.8646674356016917|0.002306805074971165|(1.0590028136394234, 0.4321608040201005)|(0.16293702300938218, 0.07035175879396985)|(0.008430593796447455, 1.946547797481167e-05, 0.003903151851524034)|0.24430312665606782|1493|0.9914040114613181|0.9986678507992894
28|52|0.007455893189995232|0.9842645975118124|0.00827950929819238|(1.2054766788344593, 0.5025125628140703)|(0.00954184546470956, 0.010050251256281407)|(0.002848012186842846, 7.629190962244692e-05, 0.0008770083978980844)|0.03978596703201864|9004|0.6429906542056075|0.9958116790562024
28|61|0.0022035857769715705|0.9952479193679222|0.002548494855106251|(1.2189292775722245, 0.5025125628140703)|(0.003326265748897388, 0.005025125628140704)|(0.00322571596869653, 2.4319083934849724e-05, 0.000248183713446921)|0.011969984161192325|32333|0.6336088154269972|0.9987213054862084
28|62|0.013898400676791685|0.9844096201103815|0.0016919792128268138|(1.2056523403126627, 0.49246231155778897)|(0.01713824023051839, 0.010050251256281407)|(0.007203257124960852, 1.9635343618513323e-05, 0.0010266558270364745)|0.05567632850241546|6849|0.9426229508196721|0.9991413501247087
28|63|0.009728449369765671|0.9884950511801032|0.0017764994501311227|(1.210656013267827, 0.49748743718592964)|(0.01213195811816721, 0.005025125628140704)|(0.007156933928015766, 2.3397129506454266e-05, 0.00093539483628429)|0.046476459320496016|8473|0.9163346613545816|0.9991022188021034
28|64|0.0031797971954928223|0.9959975227161384|0.0008226800883687826|(1.2198443167141293, 0.49748743718592964)|(0.00517761886778958, 0.0)|(0.006260692316092163, 1.1891597797836423e-05, 0.00042407543673482647)|0.01862927341792613|21160|0.8854568854568854|0.9995871774533951
28|65|0.07029662738724096|0.9248273059731816|0.004876066639577408|(1.1326775018607964, 0.46733668341708545)|(0.08609579621325593, 0.04020100502512563)|(0.00814385915360354, 3.6335888957523346e-05, 0.001780078218639124)|0.13606847697756788|2787|0.9664804469273743|0.9973707274320771
28|66|0.033868441660140955|0.9603563038371182|0.005775254502740799|(1.1761933296370948, 0.48743718592964824)|(0.04162069917134656, 0.02512562814070352)|(0.007040963757351295, 4.8477319187815925e-05, 0.0013064349678750958)|0.0904276186739898|4086|0.9214380825565912|0.9970021848483309
28|67|0.008819555963396293|0.9905431928831792|0.0006372511534245877|(1.2131647494635662, 0.49748743718592964)|(0.010801750349570883, 0.005025125628140704)|(0.00814385915360354, 1.2790026644183505e-05, 0.001734707510948723)|0.0605145707534786|6553|0.9651324965132496|0.9996784359122773
28|68|0.0026596359767802214|0.9961454551061156|0.0011949089171041575|(1.2200266348780417, 0.49748743718592964)|(0.004807752368612542, 0.005025125628140704)|(0.005648792468276709, 1.834460638984064e-05, 0.00044346273156940064)|0.017463444200318205|22174|0.8165680473372781|0.9994005932193558
28|71|0.000954447336148583|0.9982936479310134|0.0007519047328379825|(1.2226597809295237, 0.49748743718592964)|(0.0020947476764709076, 0.0)|(0.0044887520225481495, 1.3966192537621109e-05, 0.00029369269984231904)|0.008911484409734976|45181|0.7174139728884255|0.9996235468003563
28|72|0.0028276059330690963|0.9968455032076166|0.00032689085931434644|(1.2208827225504475, 0.49748743718592964)|(0.004248889614921558, 0.0)|(0.007414550519661416, 6.190223717780272e-06, 0.0005471056389812528)|0.019990460084124712|19946|0.9453551912568307|0.9998360642300347
28|73|0.00102299370533642|0.9987049964076955|0.00027200988696806543|(1.2231625562118256, 0.49748743718592964)|(0.0016725847673131206, 0.0)|(0.005933700330983863, 6.728847064716003e-06, 0.0004227066613129955)|0.010964964441167376|36365|0.8826530612244897|0.9998638372440659
28|74|0.001103330399622444|0.9987276623426319|0.0001690072577456345|(1.22319000266723, 0.49748743718592964)|(0.0016925556233869307, 0.0)|(0.007978784734232676, 6.3556324094082545e-06, 0.000783921882507416)|0.015576955566818719|26256|0.9288590604026846|0.9999153958754692
28|75|0.001044192022372949|0.9980508415582372|0.0009049664193898892|(1.2223625319487612, 0.49748743718592964)|(0.002389250893252063, 0.0)|(0.004134905796059255, 1.840280288843993e-05, 0.0004179309228643024)|0.011112718156397647|35926|0.6976744186046512|0.9995468385547939
28|76|0.012794911618963095|0.9823977516455883|0.004807336735448561|(1.203188431506161, 0.49748743718592964)|(0.015755334848234867, 0.010050251256281407)|(0.005797101449275362, 4.793602237211038e-05, 0.0008649700260829194)|0.050631521142229546|7642|0.8418491484184915|0.9975592354774511
28|77|0.015461614085262311|0.982974349807847|0.0015640361068906961|(1.2038930817042564, 0.49246231155778897)|(0.018966643034493174, 0.010050251256281407)|(0.008088269671326382, 2.5069029362995966e-05, 0.0019380224013081672)|0.07687176921794231|4835|0.951856946354883|0.9992050693860864
28|78|0.002188765182186235|0.9971090587044534|0.0007021761133603238|(1.2212067691616406, 0.49748743718592964)|(0.003693411145705421, 0.0)|(0.006184645634104925, 1.109135983069189e-05, 0.00035324609468292923)|0.014348854581673306|27174|0.8617683686176836|0.999648017960597
28|79|0.008630581192317285|0.990720878024445|0.0006485407832377151|(1.2133821157833182, 0.49748743718592964)|(0.010570615476197654, 0.005025125628140704)|(0.007766380103701376, 1.0138337616780976e-05, 0.0010799339260326559)|0.047658430683345396|8389|0.9637883008356547|0.9996727995771564
28|81|0.011683429848623387|0.9850993938162484|0.003217176335128179|(1.2064978840537897, 0.49748743718592964)|(0.014377739350406614, 0.010050251256281407)|(0.006241180939976121, 2.8559944467442716e-05, 0.0005831204072176631)|0.03666878778237353|9992|0.8789808917197451|0.9983697424193023
28|82|0.008554447566707283|0.9888593240991719|0.002586228334120807|(1.2111005693168424, 0.49748743718592964)|(0.010794755593346635, 0.005025125628140704)|(0.006260692316092163, 2.5407819940643423e-05, 0.0005232515266996576)|0.03086709072648142|12000|0.8686868686868687|0.9986940251651305
28|84|0.18773738469886056|0.7965274009766685|0.015735214324470972|(0.9755467017027245, 0.4120603015075377)|(0.22993431470773543, 0.11055276381909548)|(0.007871507871507871, 0.00011058108453351942, 0.003769873370261657)|0.2605992085924251|1300|0.9597780859916782|0.9902192242833052
28|85|0.013980927751737515|0.9844835946339098|0.001535477614352675|(1.2057426675755918, 0.49246231155778897)|(0.01725823141937688, 0.010050251256281407)|(0.007766380103701376, 2.178068569037609e-05, 0.0014314339103074227)|0.06451161488944865|5951|0.947945205479452|0.9992207685682648
28|87|0.008996286416653591|0.9907421936293739|0.0002615199539724881|(1.2134092558052605, 0.49748743718592964)|(0.01102454963149243, 0.005025125628140704)|(0.00815262471856855, 3.4384892103647068e-06, 0.0007586659470915211)|0.0390446345388329|8737|0.98567335243553|0.9998680355776083
28|89|0.013117986047922353|0.9864270548983924|0.00045495905368516835|(1.2081226807196652, 0.49246231155778897)|(0.01631052415536468, 0.005025125628140704)|(0.008549542871262663, 8.344285207668399e-06, 0.0020440687007577856)|0.07486196817148424|4743|0.9829545454545454|0.9997694435905319
28|91|0.16138059701492538|0.8260261194029851|0.012593283582089552|(1.0116735652549587, 0.4271356783919598)|(0.19767440704030853, 0.09547738693467336)|(0.008256771268345066, 0.00013793103448275863, 0.007785470930871524)|0.3430059523809524|1025|0.9624478442280946|0.9924348557018774
28|92|0.34808853118712274|0.6428571428571429|0.009054325955734407|(0.7873377434659964, 0.3316582914572864)|(0.4263309350645419, 0.18090452261306533)|(0.008430593796447455, 8.296001327360213e-05, 0.008968043450802071)|0.44670542635658916|744|0.9871611982881597|0.9930069930069931
28|93|0.9664804469273743|0.030726256983240222|0.002793296089385475|(0.037732123983525157, 0.020100502512562814)|(1.1836936351936675, 0.48743718592964824)|(0.008795119471276055, 0.0002965599051008304, 0.16666666666666666)|0.9408163265306122|347|0.9985569985569985|0.9565217391304347
28|94|0.4534731323722149|0.5412844036697247|0.005242463958060288|(0.6629356703231752, 0.2763819095477387)|(0.5553901134882064, 0.23115577889447236)|(0.00867102724105957, 4.8738881442670894e-05, 0.009855625820307839)|0.5032751091703057|656|0.9942528735632185|0.9951807228915662
28|95|0.009171150634823867|0.9836721711241286|0.007156678241047525|(1.204749327612402, 0.49748743718592964)|(0.01148436979250913, 0.010050251256281407)|(0.003970029717852513, 0.00010364778792587725, 0.00191138184599797)|0.06351612014329017|6171|0.7193347193347194|0.9963754497127209
28|96|0.0689792663476874|0.9110845295055822|0.019936204146730464|(1.1158493690188798, 0.47738693467336685)|(0.08449056533716331, 0.05527638190954774)|(0.006778996865203762, 0.000266865926558497, 0.006671191982891385)|0.25343595382078066|1464|0.8737373737373737|0.9891774891774893
28|97|0.024153577661431065|0.9671204188481676|0.008726003490401396|(1.1844757991833548, 0.49246231155778897)|(0.029598638359231513, 0.020100502512562814)|(0.005730564112756302, 0.0001267003182711995, 0.0034486750083080357)|0.13194046937607326|3003|0.847001223990208|0.9955089282506377
28|98|0.0030813200553744475|0.9955075246728888|0.0014111552717367033|(1.2192450432138928, 0.49748743718592964)|(0.004779019916657222, 0.005025125628140704)|(0.00438897794061522, 3.531992249288907e-05, 0.0017559077453235263)|0.038064569399719264|10615|0.8136792452830189|0.9992917402569459
29|31|0.1427002244615311|0.8485123453842113|0.008787430154257606|(1.0392118932497154, 0.4321608040201005)|(0.17477176825319626, 0.08040201005025126)|(0.0018060502683991371, 1.6718142341807417e-05, 0.0009711466890918996)|0.23528035561101146|10419|0.9701298701298702|0.9948485357522817
29|32|0.05254156602076979|0.9366768341061763|0.010781599873053934|(1.1471927669206008, 0.47738693467336685)|(0.064404710779117, 0.035175879396984924)|(0.0013600226366183813, 2.6060706444595355e-05, 0.0008460318129173963)|0.15516354659535075|16774|0.9069466636232215|0.9942776932974617
29|33|0.1988619347109913|0.7905227779441616|0.010615287344847093|(0.9681901042229795, 0.40703517587939697)|(0.24355618801104728, 0.11055276381909548)|(0.0018344636035790458, 2.1932778303408155e-05, 0.0014641551930544955)|0.31355227603408853|7738|0.9740037486757396|0.9933306851205286
29|34|0.0930373831775701|0.8895482866043614|0.017414330218068534|(1.0894697157794735, 0.4623115577889447)|(0.11396410096181492, 0.06532663316582915)|(0.0013313243478784177, 3.2291815416979184e-05, 0.0008553760148125981)|0.1965216258467952|12703|0.9144213104715248|0.9903065825067628
29|36|0.21978304835447693|0.7699944842801986|0.010222467365324507|(0.9430500997835252, 0.3969849246231156)|(0.26917904971228873, 0.12060301507537688)|(0.0018063524856461919, 2.224065120626732e-05, 0.0017749293016161773)|0.35687248639697183|6893|0.9772727272727273|0.9934057592864936
29|37|0.5544738062123319|0.4351414000927214|0.010384793694946685|(0.5329434465283338, 0.22613065326633167)|(0.679091034144291, 0.2864321608040201)|(0.0019251335521160695, 2.5281818918520534e-05, 0.002974062976876708)|0.5955388866956178|3865|0.9907223326706429|0.9882080437986944
29|39|0.8450564971751412|0.1459039548022599|0.00903954802259887|(0.17870925873791454, 0.08040201005025126)|(1.0349789507243399, 0.4321608040201005)|(0.0019926893646075323, 5.701264433552654e-05, 0.009870715602992748)|0.8350401328535842|2782|0.9946799667497922|0.9699530516431925
29|41|0.28557669154827836|0.5720202263424031|0.14240308210931857|(0.7005811681140325, 0.4271356783919598)|(0.34976298970853265, 0.2864321608040201)|(0.0011308288937652044, 0.0002060803818027608, 0.0012107762963884147)|0.3929920541878338|5865|0.8004319362893973|0.8893048328529181
29|42|0.022448547535876846|0.973226572305645|0.004324880158478126|(1.1919562020477754, 0.49246231155778897)|(0.02750190646258595, 0.01507537688442211)|(0.0014323067423102158, 1.1717815340341078e-05, 0.00044805872440733613)|0.07884695797616559|31931|0.9121351766513056|0.9977829972946366
29|43|0.6219195175210565|0.3775605698242695|0.0005199126546740147|(0.4624212917616602, 0.19095477386934673)|(0.7616927475138071, 0.31155778894472363)|(0.0020484728756298516, 1.951585077399864e-06, 0.006469257220232686)|0.6926078971533517|3275|0.9995821843402691|0.9993119581670565
29|44|0.6435334624488918|0.3558209597589843|0.0006455777921239509|(0.43580255125557665, 0.18090452261306533)|(0.7881651284051103, 0.32160804020100503)|(0.00204170805725385, 2.800355645166936e-06, 0.008454124805071964)|0.7271631718486382|3148|0.9994986631016043|0.9990936555891239
29|45|0.37894736842105264|0.6182625237793279|0.0027901077996195307|(0.7572140297477931, 0.31155778894472363)|(0.46411753802980493, 0.19095477386934673)|(0.002013296651984694, 7.775618276520072e-06, 0.0036182390420238983)|0.5212508638562543|4436|0.9963321107035679|0.9977486696684404
29|46|0.47231218895647364|0.5267398688679991|0.0009479421755272928|(0.6451282390470442, 0.2663316582914573)|(0.5784634042885917, 0.23618090452261306)|(0.002042712821020912, 2.5772753045480317e-06, 0.003604468503064447)|0.5597402597402598|4160|0.9989974937343359|0.9991009889121967
29|47|0.10230886929014733|0.8966252342393454|0.0010658964705073323|(1.0981413366187494, 0.4472361809045226)|(0.1253332023629327, 0.05025125628140704)|(0.001998307600351912, 2.0915206245523473e-06, 0.0007073426819639525)|0.18382890567877164|12778|0.9948177866934136|0.9994059595669254
29|51|0.7237956911159525|0.2722101186153474|0.0039941902687000725|(0.33338904195328894, 0.1407035175879397)|(0.8864660619300941, 0.36683417085427134)|(0.00202293836194765, 1.2494547833672579e-05, 0.00381733160204021)|0.6788928892889289|3407|0.9972483948970232|0.9927168395497683
29|52|0.11443821415496079|0.8356359712507466|0.04992581459429254|(1.0234410320875598, 0.46733668341708545)|(0.14017627652416673, 0.10552763819095477)|(0.0011017150692880274, 7.729005265388566e-05, 0.0008324355127850363)|0.21827521342786863|10660|0.8209275001727832|0.9709935628323538
29|61|0.03660237187318747|0.9608307726481804|0.0025668554786321624|(1.1767728373460349, 0.4824120603015075)|(0.0448417068369265, 0.020100502512562814)|(0.001763837816123773, 4.526903540086449e-06, 0.0002481628885498536)|0.07355307426008094|34208|0.9661237785016286|0.9986660338878699
29|62|0.19619629483642098|0.8021613454211011|0.0016423597424779924|(0.9824435112610427, 0.4020100502512563)|(0.2402928223351157, 0.10050251256281408)|(0.00201228596089434, 2.971759723954428e-06, 0.001024836968627844)|0.2784751707587225|8760|0.9958319439813271|0.998977337805776
29|63|0.14558379589054435|0.8527850813126887|0.0016311227967669686|(1.0444449097004453, 0.4271356783919598)|(0.17830811016521328, 0.07537688442211056)|(0.0020146442401051657, 3.175790578699669e-06, 0.0009349170278152562)|0.2420571245186136|10373|0.9944292009644965|0.9990445632798575
29|64|0.052425341990353105|0.9464149219374621|0.0011597360721847846|(1.1591202913679257, 0.4723618090452261)|(0.06428624079302482, 0.02512562814070352)|(0.0019696378038422955, 2.3757066287398302e-06, 0.00042301857541638153)|0.11050067758121818|23072|0.9890601690701144|0.9993876755793887
